---------------------------------------------
NOTE: The Hardness and Resistance values are the raw base values in the fields
of the Block class in question. The actual final values may be different
for different states of the block, or they may depend on a TileEntity etc.
---------------------------------------------
Mod name, Registry name, Hardness, Resistance
Atum 2, atum:porphyry_polished_stairs, 1.50, 5.00
Atum 2, atum:porphyry_polished_wall, 1.50, 5.00
Atum 2, atum:porphyry_smooth_slab, 1.50, 5.00
Atum 2, atum:porphyry_smooth_stairs, 1.50, 5.00
Atum 2, atum:porphyry_smooth_wall, 1.50, 5.00
Atum 2, atum:porphyry_tiled_slab, 1.50, 5.00
Atum 2, atum:porphyry_tiled_stairs, 1.50, 5.00
Atum 2, atum:porphyry_tiled_wall, 1.50, 5.00
Atum 2, atum:portal, -1.00, 0.00
Atum 2, atum:potted_palm_sapling, 0.00, 0.00
Atum 2, atum:ptah_godforged_block, 50.00, 1200.00
Atum 2, atum:purple_stained_crystal_glass, 0.30, 0.30
Atum 2, atum:purple_stained_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:purple_stained_deadwood_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:purple_stained_deadwood_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:purple_stained_palm_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:purple_stained_palm_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:quandary_block, 1.50, 8.00
Atum 2, atum:quern, 1.50, 1.50
Atum 2, atum:ra_godforged_block, 50.00, 1200.00
Atum 2, atum:ra_stone, 0.50, 0.50
Atum 2, atum:red_stained_crystal_glass, 0.30, 0.30
Atum 2, atum:red_stained_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:red_stained_deadwood_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:red_stained_deadwood_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:red_stained_palm_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:red_stained_palm_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:redstone_ore, 3.00, 3.00
Atum 2, atum:relic_ore, 3.00, 3.00
Atum 2, atum:sand, 0.50, 0.50
Atum 2, atum:sand_layer, 0.10, 0.10
Atum 2, atum:sarcophagus, 3.00, 10.00
Atum 2, atum:seth_godforged_block, 50.00, 1200.00
Atum 2, atum:shrub, 0.00, 0.00
Atum 2, atum:shu_godforged_block, 50.00, 1200.00
Atum 2, atum:small_stairs, 1.50, 8.00
Atum 2, atum:small_wall, 1.50, 8.00
Atum 2, atum:smoke_trap, 1.50, 1.50
Atum 2, atum:smooth_stairs, 1.80, 6.00
Atum 2, atum:spinning_wheel, 1.20, 1.20
Atum 2, atum:strange_sand_path, 0.65, 0.65
Atum 2, atum:stripped_deadwood_log, 1.00, 1.00
Atum 2, atum:stripped_deadwood_wood, 1.00, 1.00
Atum 2, atum:stripped_palm_log, 2.00, 2.00
Atum 2, atum:stripped_palm_wood, 2.00, 2.00
Atum 2, atum:tall_dry_grass, 0.00, 0.00
Atum 2, atum:tar_trap, 1.50, 1.50
Atum 2, atum:tefnut_godforged_block, 50.00, 1200.00
Atum 2, atum:torch_of_anput, 0.00, 0.00
Atum 2, atum:torch_of_anubis, 0.00, 0.00
Atum 2, atum:torch_of_atem, 0.00, 0.00
Atum 2, atum:torch_of_geb, 0.00, 0.00
Atum 2, atum:torch_of_horus, 0.00, 0.00
Atum 2, atum:torch_of_isis, 0.00, 0.00
Atum 2, atum:torch_of_montu, 0.00, 0.00
Atum 2, atum:torch_of_nepthys, 0.00, 0.00
Atum 2, atum:torch_of_nuit, 0.00, 0.00
Atum 2, atum:torch_of_osiris, 0.00, 0.00
Atum 2, atum:torch_of_ptah, 0.00, 0.00
Atum 2, atum:torch_of_ra, 0.00, 0.00
Atum 2, atum:torch_of_seth, 0.00, 0.00
Atum 2, atum:torch_of_shu, 0.00, 0.00
Atum 2, atum:torch_of_tefnut, 0.00, 0.00
Atum 2, atum:wall_bone_torch, 0.00, 0.00
Atum 2, atum:wall_bone_torch_unlit, 0.00, 0.00
Atum 2, atum:wall_deadwood_torch, 0.00, 0.00
Atum 2, atum:wall_deadwood_torch_unlit, 0.00, 0.00
Atum 2, atum:wall_limestone_torch, 0.00, 0.00
Atum 2, atum:wall_limestone_torch_unlit, 0.00, 0.00
Atum 2, atum:wall_nebu_torch, 0.00, 0.00
Atum 2, atum:wall_nebu_torch_unlit, 0.00, 0.00
Atum 2, atum:wall_palm_torch, 0.00, 0.00
Atum 2, atum:wall_palm_torch_unlit, 0.00, 0.00
Atum 2, atum:wall_torch_of_anput, 0.00, 0.00
Atum 2, atum:wall_torch_of_anubis, 0.00, 0.00
Atum 2, atum:wall_torch_of_atem, 0.00, 0.00
Atum 2, atum:wall_torch_of_geb, 0.00, 0.00
Atum 2, atum:wall_torch_of_horus, 0.00, 0.00
Atum 2, atum:wall_torch_of_isis, 0.00, 0.00
Atum 2, atum:wall_torch_of_montu, 0.00, 0.00
Atum 2, atum:wall_torch_of_nepthys, 0.00, 0.00
Atum 2, atum:wall_torch_of_nuit, 0.00, 0.00
Atum 2, atum:wall_torch_of_osiris, 0.00, 0.00
Atum 2, atum:wall_torch_of_ptah, 0.00, 0.00
Atum 2, atum:wall_torch_of_ra, 0.00, 0.00
Atum 2, atum:wall_torch_of_seth, 0.00, 0.00
Atum 2, atum:wall_torch_of_shu, 0.00, 0.00
Atum 2, atum:wall_torch_of_tefnut, 0.00, 0.00
Atum 2, atum:weed, 0.00, 0.00
Atum 2, atum:white_stained_crystal_glass, 0.30, 0.30
Atum 2, atum:white_stained_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:white_stained_deadwood_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:white_stained_deadwood_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:white_stained_palm_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:white_stained_palm_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:yellow_stained_crystal_glass, 0.30, 0.30
Atum 2, atum:yellow_stained_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:yellow_stained_deadwood_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:yellow_stained_deadwood_framed_crystal_glass_pane, 0.30, 0.30
Atum 2, atum:yellow_stained_palm_framed_crystal_glass, 0.30, 0.30
Atum 2, atum:yellow_stained_palm_framed_crystal_glass_pane, 0.30, 0.30
Better Smithing, bettersmithing:closed_forge, 3.00, 3.00
Better Smithing, bettersmithing:firebricks, 2.00, 6.00
Better Smithing, bettersmithing:forge, 3.00, 3.00
Better Smithing, bettersmithing:kaolin_clay, 0.60, 0.60
Better Smithing, bettersmithing:nether_forge, 10.00, 10.00
BetterEnd Forge, betterendforge:aeridium, 0.00, 0.00
BetterEnd Forge, betterendforge:aeternium_anvil, 5.00, 1200.00
BetterEnd Forge, betterendforge:aeternium_block, 65.00, 1200.00
BetterEnd Forge, betterendforge:amaranita_cap, 0.00, 0.00
BetterEnd Forge, betterendforge:amaranita_fur, 0.00, 0.00
BetterEnd Forge, betterendforge:amaranita_hymenophore, 0.00, 0.00
BetterEnd Forge, betterendforge:amaranita_hyphae, 2.00, 3.00
BetterEnd Forge, betterendforge:amaranita_lantern, 0.00, 0.00
BetterEnd Forge, betterendforge:amaranita_stem, 2.00, 3.00
BetterEnd Forge, betterendforge:amber_block, 5.00, 6.00
BetterEnd Forge, betterendforge:amber_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:amber_moss, 3.00, 9.00
BetterEnd Forge, betterendforge:amber_moss_path, 3.00, 9.00
BetterEnd Forge, betterendforge:amber_ore, 3.00, 9.00
BetterEnd Forge, betterendforge:amber_root_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:ancient_emerald_ice, 2.80, 2.80
BetterEnd Forge, betterendforge:andesite_lantern, 1.50, 6.00
BetterEnd Forge, betterendforge:andesite_pedestal, 1.50, 6.00
BetterEnd Forge, betterendforge:aurant_polypore, 0.20, 0.20
BetterEnd Forge, betterendforge:aurora_crystal, 1.00, 1.00
BetterEnd Forge, betterendforge:azure_jadestone, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_bricks, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_bricks_slab, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_bricks_stairs, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_bricks_wall, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_button, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_furnace, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_lantern, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_pedestal, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_pillar, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_polished, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_pressure_plate, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_slab, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_stairs, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_tiles, 3.00, 9.00
BetterEnd Forge, betterendforge:azure_jadestone_wall, 3.00, 9.00
BetterEnd Forge, betterendforge:blackstone_lantern, 1.50, 6.00
BetterEnd Forge, betterendforge:blooming_cooksonia, 0.00, 0.00
BetterEnd Forge, betterendforge:blossom_berry_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:blue_vine, 0.00, 0.00
BetterEnd Forge, betterendforge:blue_vine_fur, 0.00, 0.00
BetterEnd Forge, betterendforge:blue_vine_lantern, 0.00, 0.00
BetterEnd Forge, betterendforge:blue_vine_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:bolux_mushroom, 0.00, 0.00
BetterEnd Forge, betterendforge:brimstone, 3.00, 9.00
BetterEnd Forge, betterendforge:bubble_coral, 0.00, 0.00
BetterEnd Forge, betterendforge:bulb_moss, 0.00, 0.00
BetterEnd Forge, betterendforge:bulb_vine, 0.00, 0.00
BetterEnd Forge, betterendforge:bulb_vine_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:bushy_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:cave_bush, 0.20, 0.20
BetterEnd Forge, betterendforge:cave_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:cave_moss, 3.00, 9.00
BetterEnd Forge, betterendforge:cave_moss_path, 3.00, 9.00
BetterEnd Forge, betterendforge:charcoal_block, 3.00, 5.00
BetterEnd Forge, betterendforge:charnia_cyan, 0.00, 0.00
BetterEnd Forge, betterendforge:charnia_green, 0.00, 0.00
BetterEnd Forge, betterendforge:charnia_light_blue, 0.00, 0.00
BetterEnd Forge, betterendforge:charnia_orange, 0.00, 0.00
BetterEnd Forge, betterendforge:charnia_purple, 0.00, 0.00
BetterEnd Forge, betterendforge:charnia_red, 0.00, 0.00
BetterEnd Forge, betterendforge:chorus_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:chorus_mushroom_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:chorus_nylium, 3.00, 9.00
BetterEnd Forge, betterendforge:chorus_nylium_path, 3.00, 9.00
BetterEnd Forge, betterendforge:clawfern, 0.00, 0.00
BetterEnd Forge, betterendforge:creeping_moss, 0.00, 0.00
BetterEnd Forge, betterendforge:crystal_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:crystal_moss, 3.00, 9.00
BetterEnd Forge, betterendforge:crystal_moss_path, 3.00, 9.00
BetterEnd Forge, betterendforge:cyan_moss, 0.00, 0.00
BetterEnd Forge, betterendforge:dense_emerald_ice, 0.50, 0.50
BetterEnd Forge, betterendforge:dense_snow, 0.20, 0.20
BetterEnd Forge, betterendforge:dense_vine, 0.00, 0.00
BetterEnd Forge, betterendforge:diorite_lantern, 1.50, 6.00
BetterEnd Forge, betterendforge:diorite_pedestal, 1.50, 6.00
BetterEnd Forge, betterendforge:dragon_bone_block, 2.00, 2.00
BetterEnd Forge, betterendforge:dragon_bone_slab, 2.00, 2.00
BetterEnd Forge, betterendforge:dragon_bone_stairs, 2.00, 2.00
BetterEnd Forge, betterendforge:dragon_tree_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_bookshelf, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_button, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_chest, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_composter, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_crafting_table, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_door, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_fence, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_gate, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_ladder, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_leaves, 0.20, 0.20
BetterEnd Forge, betterendforge:dragon_tree_log, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_planks, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_pressure_plate, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_sapling, 0.00, 0.00
BetterEnd Forge, betterendforge:dragon_tree_sign, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_slab, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_stairs, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_stripped_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_stripped_log, 2.00, 3.00
BetterEnd Forge, betterendforge:dragon_tree_trapdoor, 2.00, 3.00
BetterEnd Forge, betterendforge:emerald_ice, 0.50, 0.50
BetterEnd Forge, betterendforge:end_lily, 0.00, 0.00
BetterEnd Forge, betterendforge:end_lily_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:end_lotus_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_bookshelf, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_button, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_chest, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_composter, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_crafting_table, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_door, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_fence, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_flower, 0.00, 0.00
BetterEnd Forge, betterendforge:end_lotus_gate, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_ladder, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_leaf, 0.00, 0.00
BetterEnd Forge, betterendforge:end_lotus_log, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_planks, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_pressure_plate, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:end_lotus_sign, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_slab, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_stairs, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_stem, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_stripped_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_stripped_log, 2.00, 3.00
BetterEnd Forge, betterendforge:end_lotus_trapdoor, 2.00, 3.00
BetterEnd Forge, betterendforge:end_moss, 3.00, 9.00
BetterEnd Forge, betterendforge:end_moss_path, 3.00, 9.00
BetterEnd Forge, betterendforge:end_mycelium, 3.00, 9.00
BetterEnd Forge, betterendforge:end_mycelium_path, 3.00, 9.00
BetterEnd Forge, betterendforge:end_portal_block, -1.00, 0.00
BetterEnd Forge, betterendforge:end_stone_furnace, 3.00, 9.00
BetterEnd Forge, betterendforge:end_stone_lantern, 3.00, 9.00
BetterEnd Forge, betterendforge:end_stone_smelter, 4.00, 100.00
BetterEnd Forge, betterendforge:end_stone_stalactite, 3.00, 9.00
BetterEnd Forge, betterendforge:end_stone_stalactite_cavemoss, 3.00, 9.00
BetterEnd Forge, betterendforge:ender_block, 5.00, 6.00
BetterEnd Forge, betterendforge:ender_ore, 3.00, 9.00
BetterEnd Forge, betterendforge:endstone_dust, 0.50, 0.50
BetterEnd Forge, betterendforge:eternal_pedestal, -1.00, 3600000.00
BetterEnd Forge, betterendforge:filalux, 0.00, 0.00
BetterEnd Forge, betterendforge:filalux_lantern, 0.00, 0.00
BetterEnd Forge, betterendforge:filalux_wings, 0.00, 0.00
BetterEnd Forge, betterendforge:flamaea, 0.00, 0.00
BetterEnd Forge, betterendforge:flammalix, 0.00, 0.00
BetterEnd Forge, betterendforge:flavolite, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_bricks, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_bricks_slab, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_bricks_stairs, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_bricks_wall, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_button, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_furnace, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_lantern, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_pedestal, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_pillar, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_polished, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_pressure_plate, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_runed, 3.00, 1200.00
BetterEnd Forge, betterendforge:flavolite_runed_eternal, -1.00, 3600000.00
BetterEnd Forge, betterendforge:flavolite_slab, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_stairs, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_tiles, 3.00, 9.00
BetterEnd Forge, betterendforge:flavolite_wall, 3.00, 9.00
BetterEnd Forge, betterendforge:fracturn, 0.00, 0.00
BetterEnd Forge, betterendforge:globulagus, 0.00, 0.00
BetterEnd Forge, betterendforge:glowing_pillar_leaves, 0.00, 0.00
BetterEnd Forge, betterendforge:glowing_pillar_luminophor, 0.20, 0.20
BetterEnd Forge, betterendforge:glowing_pillar_roots, 0.00, 0.00
BetterEnd Forge, betterendforge:glowing_pillar_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:gold_chandelier, 3.00, 6.00
BetterEnd Forge, betterendforge:granite_lantern, 1.50, 6.00
BetterEnd Forge, betterendforge:granite_pedestal, 1.50, 6.00
BetterEnd Forge, betterendforge:helix_tree_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_bookshelf, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_button, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_chest, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_composter, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_crafting_table, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_door, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_fence, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_gate, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_ladder, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_leaves, 0.20, 0.20
BetterEnd Forge, betterendforge:helix_tree_log, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_planks, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_pressure_plate, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_sapling, 0.00, 0.00
BetterEnd Forge, betterendforge:helix_tree_sign, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_slab, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_stairs, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_stripped_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_stripped_log, 2.00, 3.00
BetterEnd Forge, betterendforge:helix_tree_trapdoor, 2.00, 3.00
BetterEnd Forge, betterendforge:hydralux, 0.00, 0.00
BetterEnd Forge, betterendforge:hydralux_petal_block, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_black, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_blue, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_brown, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_cyan, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_gray, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_green, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_light_blue, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_light_gray, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_lime, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_magenta, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_orange, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_pink, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_purple, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_red, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_white, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_petal_block_yellow, 1.00, 1.00
BetterEnd Forge, betterendforge:hydralux_sapling, 0.00, 0.00
BetterEnd Forge, betterendforge:hydrothermal_vent, 0.00, 0.00
BetterEnd Forge, betterendforge:inflexia, 0.00, 0.00
BetterEnd Forge, betterendforge:infusion_pedestal, 50.00, 1200.00
BetterEnd Forge, betterendforge:iron_bulb_lantern, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_black, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_blue, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_brown, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_cyan, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_gray, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_green, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_light_blue, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_light_gray, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_lime, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_magenta, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_orange, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_pink, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_purple, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_red, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_white, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_bulb_lantern_yellow, 1.00, 1.00
BetterEnd Forge, betterendforge:iron_chandelier, 5.00, 6.00
BetterEnd Forge, betterendforge:jellyshroom_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_bookshelf, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_button, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_cap_purple, 0.00, 0.00
BetterEnd Forge, betterendforge:jellyshroom_chest, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_composter, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_crafting_table, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_door, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_fence, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_gate, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_ladder, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_log, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_planks, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_pressure_plate, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_sign, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_slab, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_stairs, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_stripped_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_stripped_log, 2.00, 3.00
BetterEnd Forge, betterendforge:jellyshroom_trapdoor, 2.00, 3.00
BetterEnd Forge, betterendforge:jungle_fern, 0.00, 0.00
BetterEnd Forge, betterendforge:jungle_grass, 0.00, 0.00
BetterEnd Forge, betterendforge:jungle_moss, 3.00, 9.00
BetterEnd Forge, betterendforge:jungle_moss_path, 3.00, 9.00
BetterEnd Forge, betterendforge:jungle_vine, 0.00, 0.00
BetterEnd Forge, betterendforge:lacugrove_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_bookshelf, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_button, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_chest, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_composter, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_crafting_table, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_door, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_fence, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_gate, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_ladder, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_leaves, 0.20, 0.20
BetterEnd Forge, betterendforge:lacugrove_log, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_planks, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_pressure_plate, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_sapling, 0.00, 0.00
BetterEnd Forge, betterendforge:lacugrove_sign, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_slab, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_stairs, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_stripped_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_stripped_log, 2.00, 3.00
BetterEnd Forge, betterendforge:lacugrove_trapdoor, 2.00, 3.00
BetterEnd Forge, betterendforge:lamellarium, 0.00, 0.00
BetterEnd Forge, betterendforge:lanceleaf, 0.00, 0.00
BetterEnd Forge, betterendforge:lanceleaf_seed, 0.00, 0.00
BetterEnd Forge, betterendforge:large_amaranita_mushroom, 0.00, 0.00
BetterEnd Forge, betterendforge:lucernia_bark, 2.00, 3.00
BetterEnd Forge, betterendforge:lucernia_barrel, 2.00, 3.00
BetterEnd Forge, betterendforge:lucernia_bookshelf, 2.00, 3.00
