----------------------------------------------
Mod name, Registry name, Entity class name, ID
TheAbyss, theabyss:versa_whale, net.yezon.theabyss.entity.VersaWhaleEntity$CustomEntity, 371
Tropicraft, tropicraft:ashen, net.tropicraft.core.common.entity.hostile.AshenEntity, 668
Tropicraft, tropicraft:ashen_mask, net.tropicraft.core.common.entity.placeable.AshenMaskEntity, 667
Tropicraft, tropicraft:bamboo_item_frame, net.tropicraft.core.common.entity.BambooItemFrame, 648
Tropicraft, tropicraft:beach_float, net.tropicraft.core.common.entity.placeable.BeachFloatEntity, 644
Tropicraft, tropicraft:brown_basilisk_lizard, net.tropicraft.core.common.entity.passive.basilisk.BasiliskLizardEntity, 677
Tropicraft, tropicraft:chair, net.tropicraft.core.common.entity.placeable.ChairEntity, 643
Tropicraft, tropicraft:cowktail, net.tropicraft.core.common.entity.passive.CowktailEntity, 673
Tropicraft, tropicraft:cubera, net.tropicraft.core.common.entity.underdasea.CuberaEntity, 683
Tropicraft, tropicraft:dolphin, net.tropicraft.core.common.entity.underdasea.TropicraftDolphinEntity, 652
Tropicraft, tropicraft:eagle_ray, net.tropicraft.core.common.entity.underdasea.EagleRayEntity, 664
Tropicraft, tropicraft:eih, net.tropicraft.core.common.entity.neutral.EIHEntity, 646
Tropicraft, tropicraft:exploding_coconut, net.tropicraft.core.common.entity.projectile.ExplodingCoconutEntity, 669
Tropicraft, tropicraft:failgull, net.tropicraft.core.common.entity.passive.FailgullEntity, 651
Tropicraft, tropicraft:fiddler_crab, net.tropicraft.core.common.entity.passive.FiddlerCrabEntity, 680
Tropicraft, tropicraft:green_basilisk_lizard, net.tropicraft.core.common.entity.passive.basilisk.BasiliskLizardEntity, 678
Tropicraft, tropicraft:hammerhead, net.tropicraft.core.common.entity.underdasea.SharkEntity, 670
Tropicraft, tropicraft:hummingbird, net.tropicraft.core.common.entity.passive.HummingbirdEntity, 679
Tropicraft, tropicraft:iguana, net.tropicraft.core.common.entity.neutral.IguanaEntity, 641
Tropicraft, tropicraft:jaguar, net.tropicraft.core.common.entity.neutral.JaguarEntity, 676
Tropicraft, tropicraft:koa, net.tropicraft.core.common.entity.passive.EntityKoaHunter, 639
Tropicraft, tropicraft:man_o_war, net.tropicraft.core.common.entity.underdasea.ManOWarEntity, 674
Tropicraft, tropicraft:marlin, net.tropicraft.core.common.entity.underdasea.MarlinEntity, 650
Tropicraft, tropicraft:piranha, net.tropicraft.core.common.entity.underdasea.PiranhaEntity, 662
Tropicraft, tropicraft:poison_blot, net.tropicraft.core.common.entity.projectile.PoisonBlotEntity, 654
Tropicraft, tropicraft:sardine, net.tropicraft.core.common.entity.underdasea.SardineEntity, 661
Tropicraft, tropicraft:sea_urchin, net.tropicraft.core.common.entity.underdasea.SeaUrchinEntity, 656
Tropicraft, tropicraft:sea_urchin_egg, net.tropicraft.core.common.entity.egg.SeaUrchinEggEntity, 657
Tropicraft, tropicraft:seahorse, net.tropicraft.core.common.entity.underdasea.SeahorseEntity, 653
Tropicraft, tropicraft:spider_monkey, net.tropicraft.core.common.entity.passive.monkey.SpiderMonkeyEntity, 681
Tropicraft, tropicraft:starfish, net.tropicraft.core.common.entity.underdasea.StarfishEntity, 658
Tropicraft, tropicraft:starfish_egg, net.tropicraft.core.common.entity.egg.StarfishEggEntity, 659
Tropicraft, tropicraft:tapir, net.tropicraft.core.common.entity.passive.TapirEntity, 675
Tropicraft, tropicraft:tree_frog, net.tropicraft.core.common.entity.neutral.TreeFrogEntity, 655
Tropicraft, tropicraft:tropi_spider, net.tropicraft.core.common.entity.hostile.TropiSpiderEntity, 665
Tropicraft, tropicraft:tropi_spider_egg, net.tropicraft.core.common.entity.egg.TropiSpiderEggEntity, 666
Tropicraft, tropicraft:tropibee, net.tropicraft.core.common.entity.TropiBeeEntity, 672
Tropicraft, tropicraft:tropical_fish, net.tropicraft.core.common.entity.underdasea.TropicraftTropicalFishEntity, 663
Tropicraft, tropicraft:tropicreeper, net.tropicraft.core.common.entity.passive.TropiCreeperEntity, 640
Tropicraft, tropicraft:tropiskelly, net.tropicraft.core.common.entity.hostile.TropiSkellyEntity, 645
Tropicraft, tropicraft:turtle, net.tropicraft.core.common.entity.SeaTurtleEntity, 649
Tropicraft, tropicraft:turtle_egg, net.tropicraft.core.common.entity.egg.SeaTurtleEggEntity, 671
Tropicraft, tropicraft:umbrella, net.tropicraft.core.common.entity.placeable.UmbrellaEntity, 642
Tropicraft, tropicraft:v_monkey, net.tropicraft.core.common.entity.neutral.VMonkeyEntity, 660
Tropicraft, tropicraft:wall_item, net.tropicraft.core.common.entity.placeable.WallItemEntity, 647
Tropicraft, tropicraft:white_lipped_peccary, net.tropicraft.core.common.entity.passive.WhiteLippedPeccaryEntity, 682
Untamed Wilds, untamedwilds:aardvark, untamedwilds.entity.mammal.EntityAardvark, 448
Untamed Wilds, untamedwilds:arowana, untamedwilds.entity.fish.EntityArowana, 471
Untamed Wilds, untamedwilds:bear_black, untamedwilds.entity.mammal.bear.EntityBlackBear, 452
Untamed Wilds, untamedwilds:bear_blind, untamedwilds.entity.mammal.bear.EntityBlindBear, 453
Untamed Wilds, untamedwilds:bear_brown, untamedwilds.entity.mammal.bear.EntityBrownBear, 454
Untamed Wilds, untamedwilds:bear_cave, untamedwilds.entity.mammal.bear.EntityCaveBear, 455
Untamed Wilds, untamedwilds:bear_panda, untamedwilds.entity.mammal.bear.EntityGiantPanda, 456
Untamed Wilds, untamedwilds:bear_polar, untamedwilds.entity.mammal.bear.EntityPolarBear, 457
Untamed Wilds, untamedwilds:bear_spectacled, untamedwilds.entity.mammal.bear.EntitySpectacledBear, 458
Untamed Wilds, untamedwilds:bear_sun, untamedwilds.entity.mammal.bear.EntitySunBear, 459
Untamed Wilds, untamedwilds:bigcat_cave_lion, untamedwilds.entity.mammal.bigcat.EntityCaveLion, 466
Untamed Wilds, untamedwilds:bigcat_jaguar, untamedwilds.entity.mammal.bigcat.EntityJaguar, 460
Untamed Wilds, untamedwilds:bigcat_leopard, untamedwilds.entity.mammal.bigcat.EntityLeopard, 461
Untamed Wilds, untamedwilds:bigcat_lion, untamedwilds.entity.mammal.bigcat.EntityLion, 462
Untamed Wilds, untamedwilds:bigcat_marsupial_lion, untamedwilds.entity.mammal.bigcat.EntityMarsupialLion, 467
Untamed Wilds, untamedwilds:bigcat_puma, untamedwilds.entity.mammal.bigcat.EntityPuma, 463
Untamed Wilds, untamedwilds:bigcat_sabertooth, untamedwilds.entity.mammal.bigcat.EntitySabertooth, 468
Untamed Wilds, untamedwilds:bigcat_snow_leopard, untamedwilds.entity.mammal.bigcat.EntitySnowLeopard, 464
Untamed Wilds, untamedwilds:bigcat_tiger, untamedwilds.entity.mammal.bigcat.EntityTiger, 465
Untamed Wilds, untamedwilds:boar, untamedwilds.entity.mammal.EntityBoar, 451
Untamed Wilds, untamedwilds:football_fish, untamedwilds.entity.fish.EntityFootballFish, 473
Untamed Wilds, untamedwilds:giant_clam, untamedwilds.entity.mollusk.EntityGiantClam, 446
Untamed Wilds, untamedwilds:giant_salamander, untamedwilds.entity.amphibian.EntityGiantSalamander, 474
Untamed Wilds, untamedwilds:hippo, untamedwilds.entity.mammal.EntityHippo, 447
Untamed Wilds, untamedwilds:hyena, untamedwilds.entity.mammal.EntityHyena, 450
Untamed Wilds, untamedwilds:large_snake, untamedwilds.entity.reptile.EntityAnaconda, 445
Untamed Wilds, untamedwilds:newt, untamedwilds.entity.amphibian.EntityNewt, 475
Untamed Wilds, untamedwilds:rhino, untamedwilds.entity.mammal.EntityRhino, 449
Untamed Wilds, untamedwilds:shark, untamedwilds.entity.fish.EntityShark, 472
Untamed Wilds, untamedwilds:snake, untamedwilds.entity.reptile.EntitySnake, 442
Untamed Wilds, untamedwilds:softshell_turtle, untamedwilds.entity.reptile.EntitySoftshellTurtle, 443
Untamed Wilds, untamedwilds:sunfish, untamedwilds.entity.fish.EntitySunfish, 469
Untamed Wilds, untamedwilds:tarantula, untamedwilds.entity.arthropod.EntityTarantula, 441
Untamed Wilds, untamedwilds:tortoise, untamedwilds.entity.reptile.EntityTortoise, 444
Untamed Wilds, untamedwilds:trevally, untamedwilds.entity.fish.EntityTrevally, 470
Wild Update Unofficial, wild_update_unofficial:boat_with_chest, net.mcreator.wildupdateunofficial.entity.BoatWithChestEntity$CustomEntity, 144
Wild Update Unofficial, wild_update_unofficial:frog, net.mcreator.wildupdateunofficial.entity.FrogEntity$CustomEntity, 143
Wild Update Unofficial, wild_update_unofficial:green_frog, net.mcreator.wildupdateunofficial.entity.GreenFrogEntity$CustomEntity, 147
Wild Update Unofficial, wild_update_unofficial:tadpole, net.mcreator.wildupdateunofficial.entity.TadpoleEntity$CustomEntity, 146
Wild Update Unofficial, wild_update_unofficial:tropical_frog, net.mcreator.wildupdateunofficial.entity.TropicalFrogEntity$CustomEntity, 148
Wild Update Unofficial, wild_update_unofficial:warden, net.mcreator.wildupdateunofficial.entity.WardenEntity$CustomEntity, 145
Wyrmroost, wyrmroost:alpine, com.github.wolfshotz.wyrmroost.entities.dragon.AlpineEntity, 694
Wyrmroost, wyrmroost:butterfly_leviathan, com.github.wolfshotz.wyrmroost.entities.dragon.ButterflyLeviathanEntity, 689
Wyrmroost, wyrmroost:canari_wyvern, com.github.wolfshotz.wyrmroost.entities.dragon.CanariWyvernEntity, 691
Wyrmroost, wyrmroost:coin_dragon, com.github.wolfshotz.wyrmroost.entities.dragon.CoinDragonEntity, 693
Wyrmroost, wyrmroost:dragon_egg, com.github.wolfshotz.wyrmroost.entities.dragonegg.DragonEggEntity, 695
Wyrmroost, wyrmroost:dragon_fruit_drake, com.github.wolfshotz.wyrmroost.entities.dragon.DragonFruitDrakeEntity, 690
Wyrmroost, wyrmroost:fire_breath, com.github.wolfshotz.wyrmroost.entities.projectile.breath.FireBreathEntity, 697
Wyrmroost, wyrmroost:geode_tipped_arrow, com.github.wolfshotz.wyrmroost.entities.projectile.GeodeTippedArrowEntity, 696
Wyrmroost, wyrmroost:lesser_desertwyrm, com.github.wolfshotz.wyrmroost.entities.dragon.LDWyrmEntity, 685
Wyrmroost, wyrmroost:overworld_drake, com.github.wolfshotz.wyrmroost.entities.dragon.OWDrakeEntity, 686
Wyrmroost, wyrmroost:roost_stalker, com.github.wolfshotz.wyrmroost.entities.dragon.RoostStalkerEntity, 688
Wyrmroost, wyrmroost:royal_red, com.github.wolfshotz.wyrmroost.entities.dragon.RoyalRedEntity, 692
Wyrmroost, wyrmroost:silver_glider, com.github.wolfshotz.wyrmroost.entities.dragon.SilverGliderEntity, 687
Wyrmroost, wyrmroost:wind_gust, com.github.wolfshotz.wyrmroost.entities.projectile.WindGustEntity, 698
goblins, goblins:archer_goblin, net.mcreator.goblins.entity.ArcherGoblinEntity$CustomEntity, 585
goblins, goblins:bomber_goblin, net.mcreator.goblins.entity.BomberGoblinEntity$CustomEntity, 579
goblins, goblins:entitybulletgoblin_bomb, net.mcreator.goblins.item.GoblinBombItem$ArrowCustomEntity, 580
goblins, goblins:entitybulletgoblin_bow, net.mcreator.goblins.item.GoblinBowItem$ArrowCustomEntity, 589
goblins, goblins:goblin_hunter, net.mcreator.goblins.entity.GoblinHunterEntity$CustomEntity, 587
goblins, goblins:goblin_wondering, net.mcreator.goblins.entity.GoblinWonderingEntity$CustomEntity, 586
goblins, goblins:lumberjack_goblin, net.mcreator.goblins.entity.LumberjackGoblinEntity$CustomEntity, 584
goblins, goblins:miner_goblin, net.mcreator.goblins.entity.MinerGoblinEntity$CustomEntity, 583
goblins, goblins:villager_goblin, net.mcreator.goblins.entity.VillagerGoblinEntity$CustomEntity, 578
goblins, goblins:villager_goblin_2, net.mcreator.goblins.entity.VillagerGoblin2Entity$CustomEntity, 581
goblins, goblins:warrior_goblin, net.mcreator.goblins.entity.WarriorGoblinEntity$CustomEntity, 582
goblins, goblins:wild_goblin, net.mcreator.goblins.entity.WildGoblinEntity$CustomEntity, 577
goblins, goblins:zombie_goblin, net.mcreator.goblins.entity.ZombieGoblinEntity$CustomEntity, 588
ogres, ogres:ogre_vil_1, net.mcreator.ogres.entity.OgreVil1Entity$CustomEntity, 874
ogres, ogres:ogre_vil_2, net.mcreator.ogres.entity.OgreVil2Entity$CustomEntity, 875
ogres, ogres:ogre_vil_ran, net.mcreator.ogres.entity.OgreVilRanEntity$CustomEntity, 876
trolls, trolls:troll_vil_spawn_1, net.mcreator.trolls.entity.TrollVilSpawn1Entity$CustomEntity, 1156
trolls, trolls:troll_villager_1, net.mcreator.trolls.entity.TrollVillager1Entity$CustomEntity, 1151
trolls, trolls:troll_villager_2, net.mcreator.trolls.entity.TrollVillager2Entity$CustomEntity, 1152
trolls, trolls:troll_villager_3, net.mcreator.trolls.entity.TrollVillager3Entity$CustomEntity, 1153
trolls, trolls:troll_warrior_1, net.mcreator.trolls.entity.TrollWarrior1Entity$CustomEntity, 1154
trolls, trolls:troll_warrior_2, net.mcreator.trolls.entity.TrollWarrior2Entity$CustomEntity, 1155
varietycreatures, varietycreatures:babyblaze, net.mcreator.varietycreatures.entity.BabyblazeEntity$CustomEntity, 1136
varietycreatures, varietycreatures:basalt_blaze, net.mcreator.varietycreatures.entity.BasaltBlazeEntity$CustomEntity, 1135
varietycreatures, varietycreatures:basalt_piglin, net.mcreator.varietycreatures.entity.BasaltPiglinEntity$CustomEntity, 1102
varietycreatures, varietycreatures:basalt_strider, net.mcreator.varietycreatures.entity.BasaltStriderEntity$CustomEntity, 1126
varietycreatures, varietycreatures:bighunger, net.mcreator.varietycreatures.entity.BighungerEntity$CustomEntity, 1137
varietycreatures, varietycreatures:blaze_emperor, net.mcreator.varietycreatures.entity.BlazeEmperorEntity$CustomEntity, 1142
varietycreatures, varietycreatures:blaze_knight, net.mcreator.varietycreatures.entity.BlazeKnightEntity$CustomEntity, 1140
varietycreatures, varietycreatures:blueturtle, net.mcreator.varietycreatures.entity.BlueturtleEntity$CustomEntity, 1145
varietycreatures, varietycreatures:cold_hunger, net.mcreator.varietycreatures.entity.ColdHungerEntity$CustomEntity, 1141
varietycreatures, varietycreatures:coralturtle, net.mcreator.varietycreatures.entity.CoralturtleEntity$CustomEntity, 1144
varietycreatures, varietycreatures:crimson_zombie, net.mcreator.varietycreatures.entity.CrimsonZombieEntity$CustomEntity, 1118
varietycreatures, varietycreatures:crimsonbug_1, net.mcreator.varietycreatures.entity.Crimsonbug1Entity$CustomEntity, 1124
varietycreatures, varietycreatures:crimsonreeper, net.mcreator.varietycreatures.entity.CrimsonreeperEntity$CustomEntity, 1112
varietycreatures, varietycreatures:decapitated_zombie, net.mcreator.varietycreatures.entity.DecapitatedZombieEntity$CustomEntity, 1103
varietycreatures, varietycreatures:decaying_creeper, net.mcreator.varietycreatures.entity.DecayingCreeperEntity$CustomEntity, 1099
varietycreatures, varietycreatures:deser_enderman_2, net.mcreator.varietycreatures.entity.DeserEnderman2Entity$CustomEntity, 1122
varietycreatures, varietycreatures:desert_enderman, net.mcreator.varietycreatures.entity.DesertEndermanEntity$CustomEntity, 1116
varietycreatures, varietycreatures:desert_hunger, net.mcreator.varietycreatures.entity.DesertHungerEntity$CustomEntity, 1138
varietycreatures, varietycreatures:drowned_enderman, net.mcreator.varietycreatures.entity.DrownedEndermanEntity$CustomEntity, 1120
varietycreatures, varietycreatures:drowned_whisperer, net.mcreator.varietycreatures.entity.DrownedWhispererEntity$CustomEntity, 1128
varietycreatures, varietycreatures:entitybulletovergrown_skeleton, net.mcreator.varietycreatures.entity.OvergrownSkeletonEntity$ArrowCustomEntity, 1105
varietycreatures, varietycreatures:entitybulletsact_skel, net.mcreator.varietycreatures.entity.SactSkelEntity$ArrowCustomEntity, 1131
varietycreatures, varietycreatures:entitybulletsoul_blaze, net.mcreator.varietycreatures.entity.SoulBlazeEntity$ArrowCustomEntity, 1134
varietycreatures, varietycreatures:freezingcreeper, net.mcreator.varietycreatures.entity.FreezingcreeperEntity$CustomEntity, 1111
varietycreatures, varietycreatures:frozenturtle, net.mcreator.varietycreatures.entity.FrozenturtleEntity$CustomEntity, 1147
varietycreatures, varietycreatures:jellyfish_1, net.mcreator.varietycreatures.entity.Jellyfish1Entity$CustomEntity, 1148
varietycreatures, varietycreatures:jellyfish_2, net.mcreator.varietycreatures.entity.Jellyfish2Entity$CustomEntity, 1149
varietycreatures, varietycreatures:jellyfish_3, net.mcreator.varietycreatures.entity.Jellyfish3Entity$CustomEntity, 1150
varietycreatures, varietycreatures:lurker_deep, net.mcreator.varietycreatures.entity.LurkerDeepEntity$CustomEntity, 1139
varietycreatures, varietycreatures:moss_guard, net.mcreator.varietycreatures.entity.MossGuardEntity$CustomEntity, 1132
varietycreatures, varietycreatures:mushroom_creeper, net.mcreator.varietycreatures.entity.MushroomCreeperEntity$CustomEntity, 1098
varietycreatures, varietycreatures:overgrown_enderman, net.mcreator.varietycreatures.entity.OvergrownEndermanEntity$CustomEntity, 1119
varietycreatures, varietycreatures:overgrown_plantson, net.mcreator.varietycreatures.entity.OvergrownPlantsonEntity$CustomEntity, 1129
varietycreatures, varietycreatures:overgrown_skeleton, net.mcreator.varietycreatures.entity.OvergrownSkeletonEntity$CustomEntity, 1104
varietycreatures, varietycreatures:overgrown_zombie, net.mcreator.varietycreatures.entity.OvergrownZombieEntity$CustomEntity, 1123
varietycreatures, varietycreatures:overgrownedskel, net.mcreator.varietycreatures.entity.OvergrownedskelEntity$CustomEntity, 1115
varietycreatures, varietycreatures:sact_skel, net.mcreator.varietycreatures.entity.SactSkelEntity$CustomEntity, 1130
varietycreatures, varietycreatures:sand_creeper, net.mcreator.varietycreatures.entity.SandCreeperEntity$CustomEntity, 1097
varietycreatures, varietycreatures:snappingturtle, net.mcreator.varietycreatures.entity.SnappingturtleEntity$CustomEntity, 1143
varietycreatures, varietycreatures:snow_creeper, net.mcreator.varietycreatures.entity.SnowCreeperEntity$CustomEntity, 1096
varietycreatures, varietycreatures:soul_blaze, net.mcreator.varietycreatures.entity.SoulBlazeEntity$CustomEntity, 1133
varietycreatures, varietycreatures:soul_strider, net.mcreator.varietycreatures.entity.SoulStriderEntity$CustomEntity, 1127
varietycreatures, varietycreatures:soulcreeper, net.mcreator.varietycreatures.entity.SoulcreeperEntity$CustomEntity, 1114
varietycreatures, varietycreatures:soulsand_zombie, net.mcreator.varietycreatures.entity.SoulsandZombieEntity$CustomEntity, 1110
varietycreatures, varietycreatures:superior_strider, net.mcreator.varietycreatures.entity.SuperiorStriderEntity$CustomEntity, 1121
varietycreatures, varietycreatures:terrapagus, net.mcreator.varietycreatures.entity.TerrapagusEntity$CustomEntity, 1146
varietycreatures, varietycreatures:undead_enderman, net.mcreator.varietycreatures.entity.UndeadEndermanEntity$CustomEntity, 1106
varietycreatures, varietycreatures:undead_piglin, net.mcreator.varietycreatures.entity.UndeadPiglinEntity$CustomEntity, 1101
varietycreatures, varietycreatures:warped_piglin, net.mcreator.varietycreatures.entity.WarpedPiglinEntity$CustomEntity, 1100
varietycreatures, varietycreatures:warped_zombie, net.mcreator.varietycreatures.entity.WarpedZombieEntity$CustomEntity, 1117
varietycreatures, varietycreatures:warpedbug_1, net.mcreator.varietycreatures.entity.Warpedbug1Entity$CustomEntity, 1125
varietycreatures, varietycreatures:warpedcreeper, net.mcreator.varietycreatures.entity.WarpedcreeperEntity$CustomEntity, 1113
varietycreatures, varietycreatures:zombieice_2, net.mcreator.varietycreatures.entity.Zombieice2Entity$CustomEntity, 1108
varietycreatures, varietycreatures:zombieice_3, net.mcreator.varietycreatures.entity.Zombieice3Entity$CustomEntity, 1109
varietycreatures, varietycreatures:zombieiced, net.mcreator.varietycreatures.entity.ZombieicedEntity$CustomEntity, 1107
----------------------------------------------
Mod name, Registry name, Entity class name, ID
----------------------------------------------
